Running time,Based on,Clean box office,Clean budget,English,Year,Covid-19,20th Century Fox,Other studio,Paramount Pictures,Sony Pictures Releasing,Streaming,Universal Pictures,Walt Disney Studios,Warner Bros. Pictures,Month,G,PG,PG-13,R,Part_of_franchise,Sci-fi,Biography,Documentary,Mystery & thriller,Drama,Holiday,Western,Horror,Fantasy,Action,Kids & family,Lgbtq+,War,Crime,Comedy,History,Music,Romance,Adventure,Animation,Musical,Lionsgate,Max_prev_box_office_director,Prev_box_office_actors,Avg_ratings_score_director,Median_main_genre_box_office,Weekly_budget_ratio,Previous_movie_box_office
90.0,0,136200000.0,17000000.0,1,2010,0,False,False,False,False,False,False,False,False,10,False,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,69800000.0,1591540369.6,48.0,33850000.0,0.05582922824302135,69800000.0
95.0,0,211800000.0,65000000.0,1,2010,0,False,False,False,False,False,False,False,True,10,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,469300000.0,4441919944.0,66.6,17500000.0,0.2134646962233169,0.0
112.0,1,105000000.0,30000000.0,1,2010,0,True,False,False,False,False,False,False,False,11,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,456800000.0,3190002354.2,75.16666666666667,7150000.0,0.5882352941176471,0.0
117.0,0,20600000.0,13500000.0,1,2010,0,False,True,False,False,False,False,False,False,11,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,985181.0,1941713535.4,53.0,7200000.0,0.022170918534257254,0.0
133.0,1,67400000.0,30000000.0,1,2010,0,False,False,False,False,False,False,False,False,11,False,False,True,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,98400000.0,4924361029.8,82.5,36000000.0,0.04926870785390501,0.0
107.0,0,60000000.0,40000000.0,1,2010,0,False,False,True,False,False,False,False,False,11,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,363800000.0,2203420000.0,71.66666666666667,29750000.0,0.06569161047187334,0.0
85.0,0,16416.0,405760.0,0,2010,0,False,True,False,False,False,False,False,False,11,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,7200000.0,0.0006663756966266833,0.0
146.0,1,977100000.0,250000000.0,1,2010,0,False,False,False,False,False,False,False,True,11,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,942200000.0,8711756266.0,79.5,40350000.0,0.41057256544920845,934500000.0
94.0,0,68300000.0,15000000.0,1,2010,0,False,False,False,False,False,True,False,False,11,False,False,True,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,130199999.99999999,115357289.0,62.0,73400000.0,0.024634353926952506,0.0
100.0,1,592500000.0,260000000.0,1,2010,0,False,False,False,False,False,False,True,False,11,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False,0.0,727120685.6,64.53950143811011,58400000.0,0.42699546806717675,0.0
123.0,0,21000000.0,13000000.0,1,2010,0,False,True,False,False,False,False,False,False,11,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20700000.0,72960000.0,63.666666666666664,7200000.0,1.0,0.0
119.0,0,90500000.0,55000000.0,1,2010,0,False,False,False,True,False,False,False,False,11,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0,364446200.0,64.53950143811011,7200000.0,0.3254437869822485,0.0
98.0,0,35600000.0,24000000.0,1,2010,0,False,True,False,False,False,False,False,False,11,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,82300000.0,1796091456.4,76.33333333333333,70650000.0,0.14201183431952663,0.0
113.0,1,415600000.0,147500000.0,1,2010,0,True,False,False,False,False,False,False,False,11,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,False,361800000.0,375124471.2,61.714285714285715,58600000.0,0.40904048807542986,419600000.0
109.0,0,56491.0,1100000.0,1,2010,0,False,True,False,False,False,False,False,False,12,False,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,73400000.0,0.003050471436494731,0.0
100.0,0,11087569.0,42000000.0,1,2010,0,False,True,False,False,False,False,False,False,12,False,False,False,True,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,0.0,114367027.0,64.53950143811011,70600000.0,0.11647254575707154,0.0
116.0,0,129199999.99999999,11000000.0,1,2010,0,False,False,True,False,False,False,False,False,12,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,107700000.0,4717271707.4,73.66666666666667,7200000.0,0.05759162303664921,0.0
103.0,1,278300000.0,100000000.0,1,2010,0,False,False,False,True,False,False,False,False,12,False,False,True,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False,0.0,6244814166.4,64.53950143811011,36600000.0,0.5235602094240838,0.0
80.0,1,203500000.0,80000000.0,1,2010,0,False,False,False,False,False,False,False,True,12,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,244200000.0,1627754376.8,53.0,58800000.0,0.418848167539267,0.0
121.0,0,48700000.0,120000000.0,1,2010,0,False,False,False,True,False,False,False,False,12,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,314100000.0,4351299202.2,62.333333333333336,29900000.0,1.0,0.0
98.0,1,310700000.0,100000000.0,1,2010,0,False,False,False,False,False,True,False,False,12,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,235500000.0,5648643949.4,48.6,17550000.0,0.4024144869215292,522700000.00000006
110.0,1,252300000.0,36500000.0,1,2010,0,False,False,True,False,False,False,False,False,12,False,False,True,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,171600000.0,5118011491.4,77.25,21400000.0,0.14688128772635814,0.0
85.0,1,237400000.0,112000000.0,1,2010,0,True,False,False,False,False,False,False,False,12,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,0.0,2450115458.6,64.53950143811011,59150000.0,0.4507042253521127,0.0
95.0,0,91600000.0,40000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,False,237200000.0,144880000.0,55.25,69850000.0,1.0,0.0
119.0,1,229200000.0,120000000.0,1,2011,0,False,False,False,True,False,False,False,False,1,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,74000000.0,2930194514.0,73.4,70600000.0,0.5581395348837209,0.0
108.0,0,149200000.0,25000000.0,1,2011,0,False,False,True,False,False,False,False,False,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,164800000.0,5051660571.0,40.857142857142854,29950000.0,0.11627906976744186,0.0
93.0,1,1583533.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,1595762.5,0.09056078021595262,0.0
93.0,0,21200000.0,6000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,2219973251.2000003,64.53950143811011,17600000.0,0.04179728317659352,0.0
106.0,0,172935.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0.0,0.0,64.53950143811011,7200000.0,0.09056078021595262,0.0
88.0,0,3400000.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,1583533.0,0.09056078021595262,0.0
86.0,1,834953.0,3000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,False,0.0,93463700.4,64.53950143811011,70650000.0,0.02089864158829676,0.0
102.0,0,5400000.0,600000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,147760000.0,64.53950143811011,7200000.0,0.0041797283176593526,0.0
87.0,1,13100000.0,2000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,55500000.0,6110614.8,33.0,34400000.0,0.013932427725531174,0.0
103.0,0,45765.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0.0,0.0,64.53950143811011,1669333.5,0.09056078021595262,0.0
106.0,0,11800000.0,5000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,18100000.0,834831870.4,86.5,17600000.0,0.034831069313827935,0.0
90.0,0,3700000.0,250000.0,1,2011,0,False,False,True,False,False,False,False,False,1,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0.0,272600000.0,64.53950143811011,7200000.0,0.0017415534656913968,0.0
108.0,1,4800000.0,19100000.0,1,2011,0,False,False,False,False,False,False,False,False,1,False,False,False,True,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,431900000.0,17320000.0,48.0,70600000.0,0.1330546847788227,0.0
86.0,0,7700000.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,19700000.0,1497585327.2,59.0,17600000.0,0.09056078021595262,0.0
84.0,1,193900000.0,36000000.0,1,2011,0,False,False,False,False,False,False,True,False,1,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,122600000.0,3324982330.6,77.0,59500000.0,0.2507836990595611,0.0
114.0,1,842693.0,1800000.0,1,2011,0,False,False,False,True,False,False,False,False,1,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,449895969.4,64.53950143811011,7150000.0,0.012539184952978056,0.0
92.0,0,1900000.0,100000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,7100000.0,0.0010696903246510136,0.0
85.0,0,408015.0,135000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,1520000.0,64.53950143811011,7050000.0,0.0014440819382788683,0.0
113.0,1,96600000.0,37000000.0,1,2011,0,False,False,False,False,False,False,False,True,1,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,133000000.0,2185305884.0,59.5,7000000.0,0.39578542012087503,0.0
87.0,0,1200000.0,8000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,300100000.0,916060014.6,43.25,69850000.0,0.08557522597208109,0.0
93.0,0,76300000.0,40000000.0,1,2011,0,False,True,False,False,False,False,False,False,1,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,274700000.0,1686790204.0,52.75,69100000.0,0.4278761298604054,0.0
109.0,0,108600000.0,30000000.0,1,2011,0,False,False,False,False,False,True,False,False,2,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,0.0,1103632841.6,64.53950143811011,69850000.0,0.6521739130434783,0.0
94.0,0,52500000.0,16000000.0,1,2011,0,False,True,False,False,False,False,False,False,2,False,False,True,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,136580000.0,64.53950143811011,36850000.0,0.34782608695652173,0.0
117.0,1,215000000.0,80000000.0,1,2011,0,False,False,False,True,False,False,False,False,2,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,272200000.0,3591540000.0,61.36363636363637,30000000.0,0.5063291139240507,0.0
106.0,0,99000000.0,13000000.0,1,2011,0,False,False,True,False,False,False,False,False,2,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,159200000.0,0.0,70.0,1583533.0,0.08227848101265822,0.0
114.0,1,38000000.0,25000000.0,1,2011,0,False,True,False,False,False,False,False,False,2,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,88800000.0,1528184057.2,81.0,70600000.0,0.15822784810126583,0.0
123.0,1,2400000.0,7700000.0,1,2011,0,False,False,False,False,False,False,False,False,2,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0.0,3307778685.0,64.53950143811011,7050000.0,0.023547400611620795,0.0
107.0,0,245700000.0,135000000.0,1,2011,0,False,False,True,False,False,False,False,False,2,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,1066000000.0,6824732080.8,61.0,59700000.0,0.41284403669724773,0.0
123.0,0,24400000.0,800000.0,0,2011,0,False,True,False,False,False,False,False,False,2,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,7000000.0,0.0024464831804281344,0.0
113.0,1,136100000.0,35000000.0,1,2011,0,False,False,False,False,False,False,False,True,2,False,False,True,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,78800000.0,3795230747.4,56.0,37150000.0,0.10703363914373089,0.0
107.0,1,82300000.0,32000000.0,1,2011,0,True,False,False,False,False,False,False,False,2,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,141500000.0,1486944820.0,44.2,17550000.0,0.09785932721712538,174000000.0
104.0,0,41000000.0,47500000.0,1,2011,0,False,True,False,False,False,False,False,False,2,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,False,100700000.0,4322493512.4,42.0,70600000.0,0.5688622754491018,0.0
105.0,0,83200000.0,36000000.0,1,2011,0,False,False,False,False,False,False,False,True,2,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,247300000.0,2522605294.4,55.0,17600000.0,0.4311377245508982,0.0
97.0,0,7400000.0,19000000.0,1,2011,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,0.0,1640408662.4,64.53950143811011,30000000.0,0.10215053763440861,0.0
86.0,1,43200000.0,17000000.0,1,2011,0,False,True,False,False,False,False,False,False,3,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,0.0,37600000.0,64.53950143811011,41500000.0,0.0913978494623656,0.0
88.0,1,39200000.0,150000000.0,1,2011,0,False,False,False,False,False,False,True,False,3,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,123700000.0,1067025347.1999999,53.5,59900000.0,0.8064516129032258,0.0
100.0,1,97800000.0,42000000.0,1,2011,0,False,False,False,False,False,False,False,True,3,False,False,True,False,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,408400000.0,2232486925.2,76.5,33850000.0,0.16574585635359115,0.0
120.0,1,35000000.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,3,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,7000000.0,443205500.0,89.0,7050000.0,0.05130228887134965,0.0
84.0,0,132160.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,1669333.5,0.05130228887134965,0.0
110.0,0,145676.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,101300000.0,303721369.0,57.0,1583533.0,0.05130228887134965,0.0
98.0,1,58436.0,13000000.0,0,2011,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,7100000.0,0.17687074829931973,0.0
91.0,0,7300000.0,21000000.0,1,2011,0,False,True,False,False,False,False,False,False,3,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25000000.0,4896154271.2,68.5,7050000.0,0.2857142857142857,0.0
100.0,1,72500000.0,19500000.0,1,2011,0,True,False,False,False,False,False,False,False,3,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,42000000.0,273040000.0,50.0,59700000.0,0.2653061224489796,0.0
96.0,0,484600000.0,90000000.0,1,2011,0,True,False,False,False,False,False,False,False,3,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,886700000.0,1510005873.6,67.0,59900000.0,0.3829787234042553,0.0
109.0,0,89800000.0,82000000.0,1,2011,0,False,False,False,False,False,False,False,True,3,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,456000000.0,376900000.0,74.75,69850000.0,0.34893617021276596,0.0
95.0,0,184000000.0,63000000.0,1,2011,0,False,False,False,False,False,True,False,False,3,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,361300000.0,1450322328.0,50.25,60300000.0,0.2680851063829787,0.0
92.0,0,20183.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,4,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,1304763239.0,64.53950143811011,17600000.0,0.2708333333333333,0.0
63.0,1,50100000.0,30000000.0,1,2011,0,False,False,False,False,False,False,True,False,4,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,False,169300000.0,54200000.0,74.0,60700000.0,0.17857142857142858,0.0
111.0,0,65300000.0,30000000.0,1,2011,0,False,True,False,False,False,False,False,False,4,False,False,True,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,131000000.0,1649700000.0,75.0,70600000.0,0.17857142857142858,0.0
102.0,0,28000000.0,50000000.0,1,2011,0,False,False,False,False,False,True,False,False,4,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,102400000.0,5585977945.8,70.0,17600000.0,0.2976190476190476,0.0
130.0,1,626100000.0,125000000.0,1,2011,0,False,False,False,False,False,True,False,False,4,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,360400000.0,3877575534.8,65.33333333333333,69850000.0,0.373134328358209,360400000.0
114.0,1,449300000.0,150000000.0,1,2011,0,False,False,True,False,False,False,False,False,4,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,False,112000000.0,4641572307.4,69.625,70600000.0,0.44776119402985076,0.0
106.0,1,54200000.0,25000000.0,1,2011,0,False,False,False,False,False,False,False,False,4,False,False,True,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,90500000.0,280720000.0,77.0,17600000.0,0.25510204081632654,0.0
120.0,1,117100000.0,38000000.0,1,2011,0,True,False,False,False,False,False,False,False,4,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,585400000.0,533947567.0,70.0,7100000.0,0.3877551020408163,0.0
87.0,0,23100000.0,30000000.0,1,2011,0,False,True,False,False,False,False,False,False,4,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,0.0,1224216684.8,64.53950143811011,60300000.0,0.30612244897959184,110000000.0
125.0,0,306400000.0,32500000.0,1,2011,0,False,False,False,False,False,True,False,False,4,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,21900000.0,461479417.0,53.0,17600000.0,0.8024691358024691,0.0
111.0,1,7579282.0,13000000.0,0,2011,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0.0,0.0,64.53950143811011,109550000.0,0.032655111780959555,0.0
112.0,0,37700000.0,6600000.0,1,2011,0,False,False,False,True,False,False,False,False,5,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,925469513.0,64.53950143811011,17600000.0,0.016578749058025623,0.0
100.0,0,7700000.0,1600000.0,0,2011,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,7150000.0,0.01309328968903437,0.0
112.0,1,10800000.0,7000000.0,1,2011,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,933198884.8,64.53950143811011,7200000.0,0.057283142389525366,0.0
127.0,0,20600000.0,6600000.0,0,2011,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,13800000.0,0.054009819967266774,0.0
100.0,0,133400000.0,15000000.0,0,2011,0,False,False,False,False,False,False,False,True,5,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,21900000.0,1262281530.8,63.0,30000000.0,0.12274959083469722,0.0
139.0,0,61700000.0,32000000.0,1,2011,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,98100000.0,4659422395.0,69.0,70650000.0,0.09461856889414548,0.0
110.0,0,21000000.0,6700000.0,0,2011,0,False,False,False,True,False,False,False,False,5,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.0,64.53950143811011,17600000.0,0.019810762862211707,0.0
130.0,0,21800000.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,45600000.0,2419840480.8,82.8,7200000.0,0.0384387936132466,0.0
100.0,1,81400000.0,15000000.0,1,2011,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,2300000.0,805782328.6,61.5,13850000.0,0.044352454169130695,0.0
90.0,0,665700000.0,150000000.0,1,2011,0,False,False,True,False,False,False,False,False,5,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,0.0,6220781091.6,64.53950143811011,59900000.0,0.4435245416913069,631700000.0
87.0,0,15000000.0,15000000.0,1,2011,0,False,True,False,False,False,False,False,False,6,False,True,False,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0.0,304520.39999999997,64.53950143811011,60300000.0,0.42857142857142855,0.0
92.0,1,17000000.0,20000000.0,1,2011,0,False,True,False,False,False,False,False,False,6,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,62300000.0,603587433.6,44.5,59900000.0,0.5714285714285714,0.0
81.0,0,2552478.0,13000000.0,0,2011,0,False,True,False,False,False,False,False,False,6,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,1583533.0,0.20634920634920634,0.0
114.0,1,220000000.0,200000000.0,1,2011,0,False,False,False,False,False,False,False,True,6,False,False,True,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,616000000.0,2117807875.4,59.333333333333336,70650000.0,0.35398230088495575,0.0
103.0,1,563700000.0,110000000.0,1,2011,0,False,False,False,True,False,False,False,False,6,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,275700000.0,856741437.2,48.0,59700000.0,0.19469026548672566,0.0
106.0,0,559800000.0,200000000.0,1,2011,0,False,False,False,False,False,False,True,False,6,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,511400000.0,4342561616.8,82.75,60300000.0,0.35398230088495575,462000000.0
154.0,1,1124000000.0,195000000.0,1,2011,0,False,False,True,False,False,False,False,False,6,False,False,True,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,836500000.0,5346093697.2,73.125,70700000.0,0.819327731092437,836500000.0
94.0,0,1759252.0,10000000.0,1,2011,0,False,True,False,False,False,False,False,False,6,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,711000000.0,0.0,50.666666666666664,7200000.0,0.04201680672268908,0.0
92.0,0,216200000.0,20000000.0,1,2011,0,False,False,False,True,False,False,False,False,6,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,43300000.0,2556788274.4,63.0,17800000.0,0.08403361344537816,0.0
89.0,0,267965.0,13000000.0,1,2011,0,False,True,False,False,False,False,False,False,6,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4200000.0,7280000.0,43.5,1669333.5,0.0546218487394958,0.0
99.0,0,72000000.0,30000000.0,1,2011,0,False,False,False,False,False,True,False,False,6,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,35000000.0,9355500000.0,78.0,30000000.0,0.3488372093023256,0.0
